"Brand","Type","Year","Model","URL"
"KTM","Motorcycle","2024","50 SX Engine","https://www.babbittsonline.com/oemparts/l/ktm/673f70361b4bccca1c81791d/2024-50-sx-engine-parts"
"KTM","Motorcycle","2024","500 EXC SL Engine","https://www.babbittsonline.com/oemparts/l/ktm/651c07678641a2726ffe7854/2024-500-exc-sl-engine-parts"
"KTM","Motorcycle","2024","500 EXC-F Chassis","https://www.babbittsonline.com/oemparts/l/ktm/651c07798641a2726ffe7868/2024-500-exc-f-chassis-parts"
"KTM","Motorcycle","2024","65 SX Chassis","https://www.babbittsonline.com/oemparts/l/ktm/673f70421b4bccca1c81792a/2024-65-sx-chassis-parts"
"KTM","Motorcycle","2024","65 SX Engine","https://www.babbittsonline.com/oemparts/l/ktm/673f70541b4bccca1c81793f/2024-65-sx-engine-parts"
"KTM","Motorcycle","2024","690 ENDURO R Chassis","https://www.babbittsonline.com/oemparts/l/ktm/673f70611b4bccca1c81794e/2024-690-enduro-r-chassis-parts"
"KTM","Motorcycle","2024","690 Enduro/SMC-R Engine","https://www.babbittsonline.com/oemparts/l/ktm/673f707f1b4bccca1c81796e/2024-690-enduro-smc-r-engine-parts"
"KTM","Motorcycle","2024","690 SMC R Chassis","https://www.babbittsonline.com/oemparts/l/ktm/673f70901b4bccca1c817983/2024-690-smc-r-chassis-parts"
"KTM","Motorcycle","2024","790 ADVENTURE, black - D.D Chassis","https://www.babbittsonline.com/oemparts/l/ktm/673f70ac1b4bccca1c8179a2/2024-790-adventure-black-d-d-chassis-parts"
"KTM","Motorcycle","2024","790 ADVENTURE, white - D.D. Chassis","https://www.babbittsonline.com/oemparts/l/ktm/673f70c71b4bccca1c8179c0/2024-790-adventure-white-d-d-chassis-parts"
"KTM","Motorcycle","2024","790 DUKE, grey - D.D. Chassis","https://www.babbittsonline.com/oemparts/l/ktm/673f70e31b4bccca1c8179de/2024-790-duke-grey-d-d-chassis-parts"
"KTM","Motorcycle","2024","790 DUKE, orange - D.D. Chassis","https://www.babbittsonline.com/oemparts/l/ktm/673f70fd1b4bccca1c8179fd/2024-790-duke-orange-d-d-chassis-parts"
"KTM","Motorcycle","2024","85 SX 17/14 Chassis","https://www.babbittsonline.com/oemparts/l/ktm/651c07928641a2726ffe7884/2024-85-sx-17-14-chassis-parts"
"KTM","Motorcycle","2024","85 SX 19/16 Chassis","https://www.babbittsonline.com/oemparts/l/ktm/651c07a48641a2726ffe7899/2024-85-sx-19-16-chassis-parts"
"KTM","Motorcycle","2024","85 SX Engine","https://www.babbittsonline.com/oemparts/l/ktm/651c07b78641a2726ffe78ae/2024-85-sx-engine-parts"
"KTM","Motorcycle","2024","890 ADVENTURE R Chassis","https://www.babbittsonline.com/oemparts/l/ktm/673f71281b4bccca1c817a2e/2024-890-adventure-r-chassis-parts"
"KTM","Motorcycle","2024","890 Adventure Engine","https://www.babbittsonline.com/oemparts/l/ktm/673f71181b4bccca1c817a1c/2024-890-adventure-engine-parts"
"KTM","Motorcycle","2024","890 SM T Engine","https://www.babbittsonline.com/oemparts/l/ktm/673f71421b4bccca1c817a4c/2024-890-sm-t-engine-parts"
"KTM","Motorcycle","2024","890 SMT Chassis","https://www.babbittsonline.com/oemparts/l/ktm/673f71511b4bccca1c817a5e/2024-890-smt-chassis-parts"
"KTM","Motorcycle","2024","990 DUKE, black Chassis","https://www.babbittsonline.com/oemparts/l/ktm/673f717a1b4bccca1c817a8d/2024-990-duke-black-chassis-parts"
"KTM","Motorcycle","2024","990 DUKE, orange Chassis","https://www.babbittsonline.com/oemparts/l/ktm/673f71951b4bccca1c817aab/2024-990-duke-orange-chassis-parts"
"KTM","Motorcycle","2024","990 Duke Engine","https://www.babbittsonline.com/oemparts/l/ktm/673f716a1b4bccca1c817a7b/2024-990-duke-engine-parts"
"KTM","Motorcycle","2024","Motor 790 Adventure Engine","https://www.babbittsonline.com/oemparts/l/ktm/673f71b01b4bccca1c817ac9/2024-motor-790-adventure-engine-parts"
